"bodmer_Polytimet" "brentano_die-gruendung-prags-1814" "brentano_ponce-de-leon-1803" "gleim_Philotas" "goethe_der-buergergeneral-1793" "goethe_der-grosskophta-1791" "goethe_die-natuerliche-tochter-1803" "goethe_faust-der-tragoedie-zweiter-teil-1832" "goethe_torquato-tasso-1790" "iffland_das-erbtheil-des-vaters-1802" "iffland_der-spieler-1796" "kleist_amphitryon-1807" "kleist_der-zerbrochene-krug-1808" "kleist_die-familie-schroffenstein-1803" "kleist_die-hermannsschlacht-1808" "kleist_penthesilea-1808" "kleist_prinz-friedrich-von-homburg-1810" "kotzebue_der-hyperboreische-esel-1799" "kotzebue_die-deutschen-kleinstaedter-1802" "kotzebue_menschenhass-und-reue-1788" "schiller_die-braut-von-messina-1803" "schiller_die-jungfrau-von-orleans-1801" "schiller_die-piccolomini-1799" "schiller_kabale-und-liebe-1784" "schiller_maria-stuart-1800" "schiller_wallensteins-lager-1798" "schiller_wallensteins-tod-1799" "schiller_wilhelm-tell-1804" "schlegel_alarcos-1802" "tieck_der-gestiefelte-kater-1797" "tieck_die-verkehrte-welt-1800" "tieck_prinz-zerbino-1799" "tieck_ritter-blaubart-1797" "werner_der-vierundzwanzigste-februar-1809"
"eben" 0.0714626012386851 0 0.0498473425135522 0.053633681952266 0.0154416306361952 0.0688231245698555 0.0307424296766921 0.0364041773793543 0.0364062942437604 0.0650195058517555 0.0743336519061272 0.0119175306876415 0.0270306798215975 0.024904119141306 0.0922258992025172 0.0516310725181882 0.0736648250460405 0.14361920393927 0.0731431611144358 0.103876481420275 0.0162981474439072 0.0162694216220613 0.0589685858260963 0.0402689968992872 0.0367134150818709 0.15527950310559 0.0402385045908476 0.0254291163382072 0.0692452270254229 0.0553165334972342 0.0359897172236504 0.0546221652979733 0.0894642669192717 0.0133511348464619
"morgen" 0.119104335397808 0.0360563733559078 0.0654246370490373 0.053633681952266 0.0154416306361952 0.0639071871005801 0.00512373827944869 0.0136515665172579 0.00809028760972453 0.0900270081024307 0.0690241053414038 0.0417113574067453 0.054061359643195 0.0398465906260896 0.0759507405197201 0.00469373386528984 0.147329650092081 0.0615510874025441 0.146286322228872 0.0944331649275225 0.0271635790731787 0.0284714878386073 0.048247024766806 0.0483227962791447 0.0256993905573096 0.0564652738565782 0.0585287339503237 0.00847637211273575 0.00989217528934613 0.0122925629993854 0.0308483290488432 0.0320198900022602 0.0315756236185665 0.226969292389853
"weit" 0.0238208670795617 0.0407593785762436 0.0155772945354851 0 0.0463248919085855 0.0442434372234785 0.0358661679561408 0.0500557438966121 0.0323611504388981 0.0500150045013504 0.0318572793883402 0.0119175306876415 0.0337883497769969 0.0498082382826119 0.03797537025986 0.028162403191739 0.0147329650092081 0.0205170291341814 0.0265975131325221 0.0330516077246329 0.0543271581463574 0.0406735540551533 0.0589685858260963 0.0563765956590021 0.0220280490491226 0.127046866177301 0.062186779822219 0.0296673023945751 0.0395687011573845 0.098340503995083 0.0616966580976864 0.0847585323589241 0.0842016629828439 0.0133511348464619
"tun" 0 0.00783834203389299 0.0436164246993582 0 0.0926497838171711 0.0983187493855078 0.0358661679561408 0.0273031330345157 0.0606771570729339 0 0 0.0357525920629246 0.0270306798215975 0.0597698859391343 0.0488254760483915 0.0516310725181882 0.0441988950276243 0 0.0465456479819137 0.0661032154492658 0.0271635790731787 0.0284714878386073 0.091133269003967 0.0563765956590021 0.0734268301637418 0.0282326369282891 0.0987672385411713 0.0593346047891502 0.0395687011573845 0.0491702519975415 0.0462724935732648 0.0659233029458299 0.042100831491422 0
"ehre" 0.0476417341591234 0.0564360626440295 0.0996946850271045 0.080450522928399 0.0154416306361952 0.00983187493855078 0 0.0159268276034675 0.0283160066340358 0.0550165049514854 0.153976850376978 0.0536288880943868 0.0878497094201919 0.024904119141306 0 0 0.0147329650092081 0.0205170291341814 0.139636943945741 0.108598139666651 0.0271635790731787 0.0569429756772147 0.0160823415889353 0.0684572947287883 0.0367134150818709 0.0141163184641446 0.0329224128470571 0.0296673023945751 0.187951330497576 0.0245851259987707 0.0154241645244216 0.0320198900022602 0.021050415745711 0
"namen" 0 0.0360563733559078 0.0560782603277463 0.026816840976133 0.0154416306361952 0.024579687346377 0.0204949531177947 0.0113763054310482 0.0364062942437604 0.0700210063018906 0.116810024423914 0.0893814801573114 0.0405460197323963 0.0946356527369627 0.0434004231541258 0.0328561370570289 0.0662983425414365 0 0.0332468914156526 0.0613815572028897 0.0488944423317216 0.036606198649638 0.0750509274150316 0.0563765956590021 0.040384756590058 0.0423489553924337 0.0365804587189523 0.0381436745073109 0.0296765258680384 0.0122925629993854 0.0565552699228792 0.0546221652979733 0.0315756236185665 0.0400534045393858
"alten" 0 0.00783834203389299 0.0436164246993582 0.026816840976133 0.0463248919085855 0.00491593746927539 0.0307424296766921 0.0864599212759664 0.0202257190243113 0.0800240072021606 0.0637145587766805 0.0357525920629246 0.00675766995539938 0.00498082382826119 0.0162751586827972 0.00469373386528984 0.00736648250460405 0.0410340582683627 0.0398962696987832 0.141649747391284 0.0597598739609931 0.06101033108273 0.0857724884743219 0.0120806990697862 0.0220280490491226 0.0141163184641446 0.0731609174379047 0.110192837465565 0.079137402314769 0.0553165334972342 0.0308483290488432 0.0470880735327356 0.0631512472371329 0.0667556742323097
"euer" 0.0238208670795617 0.0376240417626864 0.0996946850271045 0.026816840976133 0.0463248919085855 0.024579687346377 0.00512373827944869 0.0386794384655639 0.0161805752194491 0.0650195058517555 0.0106190931294467 0.0178762960314623 0.202730098661981 0 0.0108501057885314 0.0187749354611594 0.00736648250460405 0 0.00664937828313053 0.00472165824637613 0.0162981474439072 0.0772797527047913 0.0321646831778707 0.0523496959690734 0.168881709376606 0 0.0695028715660094 0.0635727908455181 0.00989217528934613 0.0430239704978488 0.0102827763496144 0.0414375047088074 0.0684138511735607 0.0534045393858478
"müssen" 0 0.0297856997287934 0.0373855068851642 0 0.0772081531809759 0.0442434372234785 0.00512373827944869 0.0182020886896771 0.00404514380486226 0.145043513053916 0.0690241053414038 0.0297938267191038 0.0270306798215975 0.0348657667978284 0.0217002115770629 0.00938746773057968 0.0147329650092081 0.0615510874025441 0.0731431611144358 0.0802681901883942 0.00543271581463574 0.00406735540551533 0.048247024766806 0.0402689968992872 0.0110140245245613 0.0705815923207228 0.0292643669751619 0.033905488450943 0.0197843505786923 0.135218192993239 0.149100257069409 0.0828750094176147 0.0894642669192717 0.0133511348464619
"könnte" 0.190566936636494 0.0109736788474502 0.127733815190978 0 0 0.0589912496313047 0.0409899062355895 0.0159268276034675 0.0404514380486226 0.0500150045013504 0.0584050122119571 0.0476701227505661 0.0270306798215975 0.0597698859391343 0.0217002115770629 0.0328561370570289 0.0515653775322284 0.0820681165367255 0.0930912959638274 0.0472165824637613 0 0.0162694216220613 0.0214431221185805 0.0684572947287883 0.0330420735736838 0.0141163184641446 0.0146321834875809 0.00423818605636787 0.0197843505786923 0.0860479409956976 0.0359897172236504 0.0866420553002336 0.0947268708556994 0
"ists" 0 0.0548683942372509 0.00623091781419403 0 0 0 0 0 0 0.0200060018005402 0 0 0 0 0 0 0 0 0.0465456479819137 0.0141649747391284 0.119519747921986 0.117953306759945 0.128658732711483 0.0322151975194298 0.20192378295029 0.15527950310559 0.23777298167319 0.186480186480186 0 0 0 0 0 0
"wirst" 0.0238208670795617 0.039191710169465 0.0405009657922612 0.134084204880665 0 0.0639071871005801 0.0614848593533842 0.031853655206935 0.093038307511832 0.0150045013504051 0.00530954656472337 0.0834227148134906 0.0202730098661981 0.0946356527369627 0.103076004991049 0.0891809434405069 0.0662983425414365 0.0615510874025441 0.00664937828313053 0.0236082912318806 0.0380290107024502 0.0650776864882453 0.0321646831778707 0.0926186928683606 0.0293707320654967 0 0.0292643669751619 0.0211909302818394 0.0296765258680384 0.0245851259987707 0.025706940874036 0.0188352294130943 0.0631512472371329 0
"wollte" 0.214387803716055 0.015676684067786 0.130849274098075 0.026816840976133 0.0463248919085855 0.0442434372234785 0.0102474765588974 0.0182020886896771 0.0202257190243113 0.0550165049514854 0.0902622916002973 0.0297938267191038 0.0405460197323963 0.00498082382826119 0.03797537025986 0.0328561370570289 0.0294659300184162 0.0205170291341814 0.119688809096349 0.0708248736956419 0 0.0203367770275767 0.0321646831778707 0.0322151975194298 0.0293707320654967 0.0141163184641446 0.0146321834875809 0.033905488450943 0.0296765258680384 0.0860479409956976 0.107969151670951 0.0602727341219016 0.0684138511735607 0.0133511348464619
"ist^s" 0 0 0 0 0.138974675725757 0.0442434372234785 0.0563611210739355 0.122864098655321 0.101128595121557 0.0100030009002701 0.0371668259530636 0.101299010844953 0.135153399107988 0.224137072271754 0.0596755818369229 0.145505749823985 0.103130755064457 0.0205170291341814 0 0.0236082912318806 0 0 0 0 0 0 0 0 0.0692452270254229 0.0184388444990781 0.0205655526992288 0.0244857982370225 0 0.200267022696929
"komm" 0 0.0266503629152362 0.0124618356283881 0.080450522928399 0 0.0196637498771016 0.0409899062355895 0.0364041773793543 0.0202257190243113 0.00500150045013504 0.0477859190825104 0.0357525920629246 0.0270306798215975 0.159386362504358 0.0976509520967829 0.0797934757099272 0.0515653775322284 0.0410340582683627 0.0531950262650442 0.0236082912318806 0.081490737219536 0.048808264866184 0.0160823415889353 0.0241613981395723 0.00734268301637418 0.0282326369282891 0.0804770091816951 0.0169527442254715 0.0494608764467306 0.0245851259987707 0.0308483290488432 0.0357869358848791 0.105252078728555 0.213618157543391
"weh" 0 0.181849535186317 0.0342700479780672 0.026816840976133 0.108091414453366 0.00983187493855078 0.0204949531177947 0.0409546995517736 0 0.0100030009002701 0.0106190931294467 0.0178762960314623 0 0.024904119141306 0.0325503173655943 0.0140812015958695 0 0.0820681165367255 0.0731431611144358 0.0141649747391284 0.103221600478079 0.0447409094606687 0.0160823415889353 0.00805379937985745 0.0220280490491226 0.0141163184641446 0.0182902293594762 0.0296673023945751 0.227520031654961 0.0430239704978488 0 0.0207187523544037 0.021050415745711 0.0667556742323097
"geben" 0.166746069556932 0.0329210365423506 0.0529628014206493 0.134084204880665 0 0.0688231245698555 0.0102474765588974 0.0136515665172579 0.0566320132680717 0.105031509452836 0.0796431984708506 0.0297938267191038 0.0202730098661981 0.00996164765652239 0.0434004231541258 0.0140812015958695 0.0147329650092081 0.0820681165367255 0.0199481348493916 0.0802681901883942 0.0162981474439072 0.024404132433092 0.0589685858260963 0.0523496959690734 0.0330420735736838 0.0846979107848673 0.0402385045908476 0.0593346047891502 0.0296765258680384 0.0737553779963122 0.0411311053984576 0.0414375047088074 0.0684138511735607 0.0133511348464619
"ihrem" 0 0.0423270469830221 0.0311545890709702 0 0.0154416306361952 0.088486874446957 0.0409899062355895 0.0250278719483061 0.0404514380486226 0.0700210063018906 0.106190931294467 0.0119175306876415 0.00675766995539938 0.0448274144543507 0.03797537025986 0.0469373386528984 0.0441988950276243 0 0.0531950262650442 0.0661032154492658 0.0597598739609931 0.0528756202716993 0.0750509274150316 0.0483227962791447 0.0954548792128644 0.0141163184641446 0.0585287339503237 0.0211909302818394 0.0395687011573845 0.0122925629993854 0.0205655526992288 0.026369321178332 0.0157878118092832 0
"ward" 0.0238208670795617 0.0893570991863801 0.0342700479780672 0.107267363904532 0.0308832612723904 0.0147478124078262 0.0204949531177947 0.0432299606379832 0.0323611504388981 0.0500150045013504 0.0106190931294467 0.0893814801573114 0.00675766995539938 0.0498082382826119 0.0759507405197201 0.0704060079793476 0.0589318600368324 0 0 0.0141649747391284 0.108654316292715 0.036606198649638 0.0536078052964512 0.00805379937985745 0.0624128056391806 0.0141163184641446 0.0329224128470571 0.0593346047891502 0.0395687011573845 0.0184388444990781 0.0102827763496144 0.0207187523544037 0.0157878118092832 0.0801068090787717
"augenblick" 0 0.0031353368135572 0.00311545890709702 0.026816840976133 0.0463248919085855 0.122898436731885 0.122969718706768 0.0204773497758868 0.0889931637069698 0.110033009902971 0.0530954656472337 0.023835061375283 0.0202730098661981 0.0597698859391343 0.0813757934139858 0.0657122741140577 0.0810313075506446 0 0.0265975131325221 0.0472165824637613 0.0543271581463574 0.0406735540551533 0.0589685858260963 0.072484194418717 0.0440560980982451 0.0282326369282891 0.0256063211032666 0.0254291163382072 0.0197843505786923 0.0368776889981561 0.0359897172236504 0.0113011376478566 0.0315756236185665 0.0133511348464619
"damit" 0.14292520247737 0.00627067362711439 0.0685400959561343 0.053633681952266 0.0308832612723904 0.0737390620391309 0 0.0295783941207254 0.0606771570729339 0.0600180054016205 0.0637145587766805 0.023835061375283 0.0202730098661981 0.0298849429695672 0.0434004231541258 0.0140812015958695 0.0220994475138122 0 0.0465456479819137 0.0236082912318806 0.00543271581463574 0.012202066216546 0.0536078052964512 0.0322151975194298 0.0330420735736838 0.0423489553924337 0.0329224128470571 0.0169527442254715 0 0.0368776889981561 0.102827763496144 0.109244330595947 0.0894642669192717 0.0534045393858478
"eines" 0.166746069556932 0.0485977206101365 0.0280391301638731 0 0 0.0983187493855078 0.0307424296766921 0.00910104434483857 0.0323611504388981 0.0700210063018906 0.042476372517787 0.0297938267191038 0.0405460197323963 0.0348657667978284 0.0325503173655943 0.0610185402487679 0.0662983425414365 0.0205170291341814 0.0265975131325221 0.0897115066811464 0.0651925897756288 0.0894818189213373 0.0268039026482256 0.072484194418717 0.0330420735736838 0 0.0512126422065333 0.0550964187327824 0.00989217528934613 0.0430239704978488 0.025706940874036 0.0150681835304754 0.0157878118092832 0
"sehen" 0.0238208670795617 0.0125413472542288 0.105925602841299 0.053633681952266 0.216182828906733 0.172057811424639 0.0409899062355895 0.0159268276034675 0.0323611504388981 0.135040512153646 0.148667303812254 0.00595876534382076 0.0202730098661981 0.024904119141306 0.00542505289426572 0.0187749354611594 0.00736648250460405 0.0615510874025441 0.0465456479819137 0.0897115066811464 0.0325962948878144 0.024404132433092 0.0268039026482256 0.072484194418717 0.0220280490491226 0.0423489553924337 0.0109741376156857 0.0296673023945751 0.0197843505786923 0.0122925629993854 0.0359897172236504 0.0169517064717848 0.021050415745711 0
"haupt" 0 0.0862217623728229 0 0.026816840976133 0 0 0.0153712148383461 0.0500557438966121 0.0687674446826585 0.00500150045013504 0 0.00595876534382076 0.00675766995539938 0.0896548289087015 0.0705256876254543 0.0657122741140577 0.0515653775322284 0 0.00664937828313053 0 0.0434617265170859 0.097616529732368 0.048247024766806 0 0.110140245245613 0.0564652738565782 0.0768189633097999 0.0805255350709896 0.108813928182807 0.00614628149969269 0 0.0075340917652377 0.00526260393642774 0.0133511348464619
"unser" 0.0476417341591234 0.0125413472542288 0.0280391301638731 0 0.0308832612723904 0.0835709369776816 0.0358661679561408 0.0432299606379832 0.0323611504388981 0.0200060018005402 0.0477859190825104 0.0119175306876415 0.0135153399107988 0.0199232953130448 0.00542505289426572 0.0187749354611594 0.0294659300184162 0.0410340582683627 0.0465456479819137 0.0236082912318806 0.0325962948878144 0.097616529732368 0.0589685858260963 0.0322151975194298 0.0146853660327484 0.0988142292490119 0.0402385045908476 0.0847637211273575 0.0890295776041151 0.0491702519975415 0.107969151670951 0.0583892111805922 0.042100831491422 0.0400534045393858
"unsre" 0 0.031353368135572 0.0280391301638731 0.053633681952266 0.0617665225447807 0.0786549995084063 0.0307424296766921 0.0546062660690314 0.0404514380486226 0.0850255076522957 0.0106190931294467 0.0178762960314623 0.0202730098661981 0.0298849429695672 0.0217002115770629 0.0328561370570289 0 0 0 0.00472165824637613 0.0325962948878144 0.0935491743268527 0.0214431221185805 0.0120806990697862 0.0330420735736838 0.0423489553924337 0.0438965504627428 0.0762873490146217 0 0.0553165334972342 0.107969151670951 0.0527386423566639 0.0736764551099884 0.0400534045393858
"wenig" 0.0238208670795617 0.00783834203389299 0.0685400959561343 0.080450522928399 0.0463248919085855 0.0393274997542031 0.0563611210739355 0.031853655206935 0.0687674446826585 0.0450135040512154 0.00530954656472337 0.0834227148134906 0.054061359643195 0.0448274144543507 0.0325503173655943 0.0234686693264492 0.0294659300184162 0.184653262207632 0.0997406742469579 0.132206430898532 0.0162981474439072 0.00813471081103067 0.0428862442371609 0.0322151975194298 0.0183567075409355 0.0705815923207228 0.0292643669751619 0.00847637211273575 0 0.0614628149969269 0.0359897172236504 0.0546221652979733 0.042100831491422 0
"guten" 0.0238208670795617 0.023515026101679 0.0934637672129105 0.026816840976133 0.0463248919085855 0.0294956248156523 0.0204949531177947 0.0250278719483061 0.0647223008777962 0.0600180054016205 0.0690241053414038 0.023835061375283 0.0135153399107988 0 0.0271252644713286 0.00469373386528984 0.0147329650092081 0.0615510874025441 0.0531950262650442 0.0661032154492658 0.00543271581463574 0.0325388432441227 0.048247024766806 0.0644303950388596 0.0146853660327484 0.0282326369282891 0.0658448256941142 0.0211909302818394 0 0.0553165334972342 0.0822622107969152 0.0678068258871393 0.0526260393642774 0
"weiter" 0 0.0203796892881218 0.0218082123496791 0 0.0772081531809759 0.103234686854783 0.0256186913972434 0.0591567882414507 0.0283160066340358 0.0700210063018906 0.042476372517787 0.023835061375283 0.135153399107988 0.0846740050804403 0.0271252644713286 0.0234686693264492 0.0441988950276243 0.0820681165367255 0.0332468914156526 0.037773265971009 0.0108654316292715 0.0284714878386073 0.0750509274150316 0.0322151975194298 0.0256993905573096 0.0564652738565782 0.0292643669751619 0.0211909302818394 0.0296765258680384 0.0184388444990781 0.0668380462724936 0.0489715964740451 0.021050415745711 0.0133511348464619
"land" 0.0476417341591234 0.0862217623728229 0.00934637672129105 0 0 0.0196637498771016 0.0307424296766921 0.0546062660690314 0.0242708628291736 0.0150045013504051 0 0 0.00675766995539938 0.00996164765652239 0.0705256876254543 0.0140812015958695 0 0 0 0.0188866329855045 0.0325962948878144 0.048808264866184 0.0428862442371609 0.0201344984496436 0.0440560980982451 0.15527950310559 0.0146321834875809 0.245814791269337 0.0197843505786923 0.0553165334972342 0.051413881748072 0.0339034129435697 0.00526260393642774 0.0267022696929239
